Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Morphessor_Scores,Reading_Time,Accuracy
motels,W,6,"['mot', 'els']",1,0.67,23.85,630.97,0.87
motes,W,5,"['mot', 'es']",1,0.6,20.21,688.62,0.39
motet,W,5,"['mot', 'et']",1,0.6,21.21,541.67,0.08
motets,W,6,"['mot', 'et', 's']",2,0.5,27.46,757.0,0.03
moth,W,4,['moth'],0,0.75,12.66,579.44,0.95
mothball,W,8,"['moth', 'ball']",1,0.75,21.8,737.5,0.75
mothballs,W,9,"['moth', 'ball', 's']",2,0.67,28.05,710.06,0.82
mother,W,6,['mother'],0,0.83,11.1,506.72,0.98
mothered,W,8,"['mother', 'ed']",1,0.75,18.89,611.55,0.95
mothers,W,7,"['mother', 's']",1,0.71,17.35,561.26,1.0
moths,W,5,"['moth', 's']",1,0.6,18.9,590.14,0.95
motif,W,5,"['mot', 'if']",1,0.6,21.83,698.42,0.82
motifs,W,6,"['mot', 'if', 's']",2,0.5,28.08,738.31,0.76
motion,W,6,['motion'],0,0.83,11.89,553.82,1.0
motioned,W,8,"['motion', 'ed']",1,0.75,19.67,653.87,0.98
motions,W,7,"['motion', 's']",1,0.71,18.14,538.84,0.97
motive,W,6,"['motiv', 'e']",1,0.67,19.89,575.79,1.0
motives,W,7,"['motiv', 'es']",1,0.71,21.46,591.82,0.98
motley,W,6,"['mot', 'ley']",1,0.67,22.93,803.94,0.45
motor,W,5,['motor'],0,0.8,11.2,529.39,0.97
motored,W,7,"['motor', 'ed']",1,0.71,18.98,668.53,0.89
motors,W,6,"['motor', 's']",1,0.67,17.45,561.11,0.97
mottle,W,6,"['mot', 'tle']",1,0.67,23.85,621.12,0.42
mottled,W,7,"['mo', 'ttl', 'ed']",2,0.57,30.74,700.96,0.63
motto,W,5,"['mot', 'to']",1,0.6,19.51,582.58,0.95
mottoes,W,7,"['mot', 'to', 'es']",2,0.57,27.76,653.0,0.3
moulded,W,7,"['moul', 'd', 'ed']",2,0.57,28.68,611.74,0.98
moulder,W,7,"['moul', 'der']",1,0.71,23.56,639.92,0.66
mouldered,W,9,"['moul', 'de', 'red']",2,0.67,29.95,672.87,0.61
moulders,W,8,"['moul', 'der', 's']",2,0.62,29.8,626.61,0.63
moulding,W,8,"['moul', 'ding']",1,0.75,24.66,576.0,0.88
mouldings,W,9,"['moul', 'ding', 's']",2,0.67,30.9,614.09,0.92
mouldy,W,6,"['moul', 'dy']",1,0.67,23.96,580.42,0.95
moulted,W,7,"['moul', 'ted']",1,0.71,24.88,726.67,0.52
moulting,W,8,"['moul', 't', 'ing']",2,0.62,27.46,616.88,0.6
mound,W,5,"['mo', 'und']",1,0.6,20.22,591.44,0.89
mounds,W,6,"['mo', 'und', 's']",2,0.5,26.47,598.37,0.95
mount,W,5,['mount'],0,0.8,11.56,584.92,1.0
mountain,W,8,['mountain'],0,0.88,12.4,568.53,1.0
mountains,W,9,"['mountain', 's']",1,0.78,18.65,550.63,0.95
mounted,W,7,"['mount', 'ed']",1,0.71,19.34,615.11,1.0
mountie,W,7,"['mount', 'ie']",1,0.71,20.53,717.56,0.28
mounties,W,8,"['mount', 'ies']",1,0.75,23.44,774.8,0.39
mounting,W,8,"['mount', 'ing']",1,0.75,18.8,598.56,0.9
mounts,W,6,"['mount', 's']",1,0.67,17.8,565.08,0.95
mourn,W,5,['mourn'],0,0.8,12.66,555.1,1.0
mourned,W,7,"['mourn', 'ed']",1,0.71,20.44,647.24,1.0
mourner,W,7,"['mourn', 'er']",1,0.71,19.84,610.56,0.88
mourners,W,8,"['mourn', 'ers']",1,0.75,22.88,658.68,0.98
mournful,W,8,"['mourn', 'ful']",1,0.75,22.35,635.71,0.95
mourning,W,8,"['mourn', 'ing']",1,0.75,19.9,536.0,1.0
mourns,W,6,"['mourn', 's']",1,0.67,18.9,605.24,0.92
mouse,W,5,['mouse'],0,0.8,13.5,560.72,0.98
moused,W,6,"['mouse', 'd']",1,0.67,21.41,649.81,0.47
mouser,W,6,"['mo', 'user']",1,0.67,20.82,804.0,0.12
mouses,W,6,"['mouse', 's']",1,0.67,19.75,605.21,0.76
mousetrap,W,9,"['mouse', 'trap']",1,0.78,25.17,719.82,1.0
mousetraps,W,10,"['mouse', 'trap', 's']",2,0.7,31.41,679.36,0.95
mousse,W,6,"['mou', 's', 'se']",2,0.5,28.29,787.57,0.74
mousses,W,7,"['mou', 's', 's', 'es']",3,0.43,33.55,758.37,0.6
moustache,W,9,"['mou', 'sta', 'che']",2,0.67,32.94,554.42,1.0
mousy,W,5,"['mou', 'sy']",1,0.6,23.78,751.09,0.63
mouth,W,5,['mouth'],0,0.8,11.1,499.89,0.98
mouthed,W,7,"['mouth', 'ed']",1,0.71,18.89,636.24,0.92
mouthful,W,8,"['mouth', 'ful']",1,0.75,20.79,556.69,0.95
mouthfuls,W,9,"['mouth', 'ful', 's']",2,0.67,27.04,711.69,0.98
mouthing,W,8,"['mouth', 'ing']",1,0.75,18.35,603.92,1.0
mouthpiece,W,10,"['mouth', 'piece']",1,0.8,21.33,643.11,1.0
mouths,W,6,"['mouth', 's']",1,0.67,17.35,583.03,1.0
mouthwash,W,9,"['mouth', 'wash']",1,0.78,21.29,633.86,0.95
move,W,4,['move'],0,0.75,11.1,581.92,0.97
moved,W,5,"['move', 'd']",1,0.6,19.01,536.33,1.0
movement,W,8,['movement'],0,0.88,12.04,529.55,1.0
movements,W,9,"['movement', 's']",1,0.78,18.28,553.65,0.97
mover,W,5,"['m', 'over']",1,0.6,17.05,684.69,0.68
movers,W,6,"['mo', 'vers']",1,0.67,20.66,619.1,0.78
moves,W,5,"['move', 's']",1,0.6,17.35,528.62,0.84
movie,W,5,['movie'],0,0.8,11.47,534.8,1.0
movies,W,6,"['movie', 's']",1,0.67,17.71,525.16,1.0
moving,W,6,['moving'],0,0.83,12.52,536.27,0.97
mow,W,3,['mow'],0,0.67,12.4,603.72,0.8
mowed,W,5,"['mow', 'ed']",1,0.6,20.18,677.03,0.92
mower,W,5,"['mow', 'er']",1,0.6,19.59,735.83,0.66
mowers,W,6,"['mow', 'ers']",1,0.67,22.63,705.52,0.61
mowing,W,6,"['mow', 'ing']",1,0.67,19.65,647.91,0.92
mown,W,4,"['m', 'own']",1,0.5,18.42,689.31,0.7
mows,W,4,"['mow', 's']",1,0.5,18.65,654.08,0.68
mt,W,2,"['m', 't']",1,0.0,16.49,,0.0
mu,W,2,['mu'],0,0.5,12.2,594.83,0.15
much,W,4,['much'],0,0.75,10.84,599.3,0.87
muchness,W,8,"['much', 'ness']",1,0.75,20.62,742.86,0.4
muck,W,4,"['mu', 'ck']",1,0.5,22.59,623.88,0.89
mucked,W,6,"['mu', 'ck', 'ed']",2,0.5,30.37,668.06,0.84
mucking,W,7,"['mu', 'ck', 'ing']",2,0.57,29.83,662.12,0.71
muckle,W,6,"['mu', 'ckl', 'e']",2,0.5,31.06,624.0,0.22
mucks,W,5,"['mu', 'ck', 's']",2,0.4,28.83,673.92,0.68
mucky,W,5,"['mu', 'ck', 'y']",2,0.4,30.04,654.56,0.89
mucous,W,6,"['mu', 'cous']",1,0.67,23.87,739.64,0.45
mucus,W,5,"['mu', 'cus']",1,0.6,24.38,628.86,0.78
mud,W,3,['mud'],0,0.67,12.2,573.19,0.97
muddied,W,7,"['mud', 'died']",1,0.71,24.09,774.75,0.75
muddier,W,7,"['mudd', 'ier']",1,0.71,23.73,645.78,0.92
muddies,W,7,"['mudd', 'ies']",1,0.71,24.54,657.3,0.55
muddle,W,6,"['mudd', 'le']",1,0.67,21.29,563.05,0.95
muddled,W,7,"['mudd', 'led']",1,0.71,24.54,623.61,0.95
muddles,W,7,"['mudd', 'les']",1,0.71,22.63,644.36,0.95
muddy,W,5,"['mudd', 'y']",1,0.6,20.11,617.39,0.97
mudflats,W,8,"['mud', 'flat', 's']",2,0.62,28.47,810.95,0.52
mudguard,W,8,"['mud', 'guard']",1,0.75,21.95,756.47,0.48
mudguards,W,9,"['mud', 'guard', 's']",2,0.67,28.2,934.0,0.39
muds,W,4,"['mud', 's']",1,0.5,18.45,587.58,0.87
muesli,W,6,"['mu', 'es', 'li']",2,0.5,29.4,690.89,0.88
muff,W,4,['muff'],0,0.75,12.66,667.96,0.71
muffed,W,6,"['muff', 'ed']",1,0.67,20.44,671.07,0.78
muffin,W,6,"['muff', 'in']",1,0.67,19.48,564.86,1.0
muffing,W,7,"['muff', 'ing']",1,0.71,19.9,708.4,0.4
muffins,W,7,"['muff', 'ins']",1,0.71,23.29,589.65,1.0
muffle,W,6,"['muff', 'le']",1,0.67,21.29,668.53,0.89
muffled,W,7,"['muff', 'led']",1,0.71,24.54,637.03,0.92
muffler,W,7,"['muff', 'ler']",1,0.71,24.32,750.03,0.88
mufflers,W,8,"['muff', 'ler', 's']",2,0.62,30.57,713.64,0.82
muffles,W,7,"['muff', 'les']",1,0.71,22.63,701.71,0.95
muffling,W,8,"['muff', 'ling']",1,0.75,22.53,724.62,0.89
muffs,W,5,"['muff', 's']",1,0.6,18.9,711.52,0.68
mufti,W,5,"['mu', 'ft', 'i']",2,0.4,29.43,746.92,0.3
muftis,W,6,"['mu', 'ft', 'is']",2,0.5,30.78,809.33,0.08
mug,W,3,['mug'],0,0.67,12.4,531.49,0.97
mugged,W,6,"['mugg', 'ed']",1,0.67,21.28,567.7,1.0
mugger,W,6,"['mugg', 'er']",1,0.67,20.69,594.21,0.89
muggers,W,7,"['mugg', 'ers']",1,0.71,23.73,646.79,0.95
mugging,W,7,"['mugg', 'ing']",1,0.71,20.75,600.2,0.92
muggings,W,8,"['mugg', 'ing', 's']",2,0.62,27.0,672.69,0.95
muggins,W,7,"['mugg', 'ins']",1,0.71,24.14,729.05,0.58
muggy,W,5,"['mugg', 'y']",1,0.6,20.95,672.07,0.76
mugs,W,4,"['mug', 's']",1,0.5,18.65,550.45,1.0
mulch,W,5,"['mul', 'ch']",1,0.6,20.62,734.33,0.37
mulched,W,7,"['mul', 'ch', 'ed']",2,0.57,28.4,733.17,0.5
mulches,W,7,"['mul', 'ches']",1,0.71,23.78,785.27,0.38
mulching,W,8,"['mul', 'ch', 'ing']",2,0.62,27.87,854.43,0.37
mulct,W,5,"['mul', 'c', 't']",2,0.4,27.21,1341.0,0.02
mulcted,W,7,"['mul', 'c', 'ted']",2,0.57,31.87,,0.0
mulcts,W,6,"['mul', 'c', 'ts']",2,0.5,31.06,,0.0
mule,W,4,"['mul', 'e']",1,0.5,18.98,601.53,0.92
mules,W,5,"['mul', 'es']",1,0.6,20.55,631.19,0.95
mulish,W,6,"['mul', 'ish']",1,0.67,22.24,590.67,0.1
mull,W,4,"['mul', 'l']",1,0.5,20.0,632.5,0.7
mullah,W,6,"['mul', 'lah']",1,0.67,23.96,772.3,0.26
mullahs,W,7,"['mul', 'lah', 's']",2,0.57,30.21,808.67,0.15
mulled,W,6,"['mul', 'led']",1,0.67,24.19,714.62,0.97
mullein,W,7,"['mul', 'le', 'in']",2,0.57,27.76,,0.0
mullet,W,6,"['mul', 'let']",1,0.67,22.02,628.67,0.98
mulling,W,7,"['mul', 'ling']",1,0.71,22.17,705.89,0.95
mullion,W,7,"['mul', 'lion']",1,0.71,23.78,648.82,0.28
mullioned,W,9,"['mul', 'lion', 'ed']",2,0.67,31.56,670.11,0.24
mullions,W,8,"['mul', 'lion', 's']",2,0.62,30.03,671.2,0.25
mulls,W,5,"['mu', 'lls']",1,0.6,24.78,708.06,0.45
mum,W,3,['mum'],0,0.67,12.2,542.05,1.0
mumble,W,6,"['mum', 'ble']",1,0.67,23.17,616.33,0.87
mumbled,W,7,"['mum', 'bl', 'ed']",2,0.57,30.77,615.68,0.95
mumbles,W,7,"['mum', 'ble', 's']",2,0.57,29.42,691.34,0.88
mumbling,W,8,"['mum', 'b', 'ling']",2,0.62,29.69,681.92,0.92
mummed,W,6,"['mum', 'med']",1,0.67,22.26,907.8,0.18
mummers,W,7,"['mu', 'mmer', 's']",2,0.57,29.53,717.5,0.32
mummies,W,7,"['mum', 'mi', 'es']",2,0.57,30.68,650.64,0.98
mumming,W,7,"['mum', 'm', 'ing']",2,0.57,27.39,689.12,0.21
mummy,W,5,"['mum', 'my']",1,0.6,23.28,563.03,1.0
mumps,W,5,"['mum', 'ps']",1,0.6,24.09,759.64,0.7
mums,W,4,"['mum', 's']",1,0.5,18.45,576.84,0.98
munch,W,5,"['mun', 'ch']",1,0.6,20.62,591.76,0.95
munched,W,7,"['mun', 'ch', 'ed']",2,0.57,28.4,723.47,0.92
munches,W,7,"['mun', 'ches']",1,0.71,23.78,627.75,0.82
munching,W,8,"['mun', 'ch', 'ing']",2,0.62,27.87,672.84,1.0
mundane,W,7,"['mund', 'ane']",1,0.71,23.85,659.44,0.95
mural,W,5,['mural'],0,0.8,12.81,635.85,0.89
murals,W,6,"['mural', 's']",1,0.67,19.06,680.2,0.79
murder,W,6,['murder'],0,0.83,12.12,519.82,1.0
murdered,W,8,"['murder', 'ed']",1,0.75,19.9,632.84,1.0
murders,W,7,"['murder', 's']",1,0.71,18.36,576.22,1.0
murk,W,4,"['mur', 'k']",1,0.5,20.3,671.57,0.38
murky,W,5,"['mur', 'ky']",1,0.6,23.96,715.78,0.95
murmur,W,6,['murmur'],0,0.83,13.21,633.97,0.88
murmured,W,8,"['murmur', 'ed']",1,0.75,21.0,610.29,1.0
murmurs,W,7,"['murmur', 's']",1,0.71,19.46,712.27,0.97
murphy,W,6,"['mur', 'phy']",1,0.67,24.19,715.73,0.61
murrain,W,7,"['mur', 'rain']",1,0.71,22.14,669.0,0.03
mus,W,3,['mus'],0,0.67,12.12,646.0,0.08
muscle,W,6,['muscle'],0,0.83,12.81,587.32,1.0
muscled,W,7,"['muscle', 'd']",1,0.71,20.71,627.03,0.92
muscles,W,7,"['muscle', 's']",1,0.71,19.06,546.84,1.0
muse,W,4,"['mus', 'e']",1,0.5,18.79,568.1,0.98
mused,W,5,"['mus', 'ed']",1,0.6,19.9,674.31,0.95
muses,W,5,"['mus', 'es']",1,0.6,20.37,645.81,0.84
museum,W,6,['museum'],0,0.83,12.3,592.03,0.98
museums,W,7,"['museum', 's']",1,0.71,18.55,641.97,1.0
mush,W,4,['mush'],0,0.75,13.5,608.0,0.82
mushroom,W,8,['mushroom'],0,0.88,12.81,568.4,1.0
mushroomed,W,10,"['mushroom', 'ed']",1,0.8,20.59,669.22,0.92
mushrooms,W,9,"['mushroom', 's']",1,0.78,19.06,527.33,1.0
mushy,W,5,"['mush', 'y']",1,0.6,20.95,674.5,0.95
music,W,5,['music'],0,0.8,11.2,534.37,1.0
musing,W,6,"['mus', 'ing']",1,0.67,19.36,665.03,0.8
musings,W,7,"['mus', 'ing', 's']",2,0.57,25.61,758.23,0.84
musk,W,4,['musk'],0,0.75,12.99,619.43,0.88
musket,W,6,"['musk', 'et']",1,0.67,22.24,697.97,0.92
muskets,W,7,"['musk', 'et', 's']",2,0.57,28.49,670.65,0.89
muskrat,W,7,"['musk', 'rat']",1,0.71,23.05,862.5,0.32
muskrats,W,8,"['musk', 'rat', 's']",2,0.62,29.29,736.5,0.3
musky,W,5,"['musk', 'y']",1,0.6,20.44,683.52,0.87
muslim,W,6,"['mus', 'lim']",1,0.67,23.44,652.61,0.98
muslims,W,7,"['mus', 'lim', 's']",2,0.57,29.69,627.95,0.92
muslin,W,6,"['mus', 'lin']",1,0.67,21.61,734.33,0.6
muss,W,4,"['mus', 's']",1,0.5,18.36,736.25,0.21
mussed,W,6,"['mus', 'sed']",1,0.67,22.99,604.2,0.25
mussel,W,6,"['mus', 'sel']",1,0.67,23.19,618.9,0.84
mussels,W,7,"['mus', 'sel', 's']",2,0.57,29.44,611.09,0.92
must,W,4,['must'],0,0.75,11.83,569.81,0.95
mustang,W,7,"['must', 'ang']",1,0.71,21.67,727.36,0.87
mustangs,W,8,"['must', 'ang', 's']",2,0.62,27.91,711.67,0.78
mustard,W,7,"['must', 'ard']",1,0.71,21.34,552.85,1.0
muster,W,6,['muster'],0,0.83,12.81,720.04,0.74
mustered,W,8,"['muster', 'ed']",1,0.75,20.59,719.35,0.95
musters,W,7,"['muster', 's']",1,0.71,19.06,769.04,0.75
musty,W,5,"['must', 'y']",1,0.6,19.28,643.47,0.82
mutant,W,6,['mutant'],0,0.83,13.21,631.53,0.95
mutants,W,7,"['mutant', 's']",1,0.71,19.46,649.94,0.95
mutate,W,6,"['mut', 'ate']",1,0.67,20.86,690.0,0.95
mutates,W,7,"['mut', 'ate', 's']",2,0.57,27.11,742.03,0.88
mute,W,4,"['mut', 'e']",1,0.5,18.23,582.24,0.97
muted,W,5,"['mut', 'ed']",1,0.6,19.34,602.64,0.92
mutely,W,6,"['mu', 'tely']",1,0.67,23.53,675.32,0.68
mutes,W,5,"['mut', 'es']",1,0.6,19.81,619.54,0.92
muting,W,6,"['mut', 'ing']",1,0.67,18.8,730.59,0.74
mutt,W,4,"['mut', 't']",1,0.5,18.78,638.14,0.76
mutter,W,6,"['m', 'utter']",1,0.67,19.98,761.53,0.92
muttered,W,8,"['m', 'utter', 'ed']",2,0.62,27.76,618.41,0.98
mutters,W,7,"['m', 'utter', 's']",2,0.57,26.22,579.06,0.88
mutton,W,6,"['mut', 'ton']",1,0.67,20.57,624.52,0.87
mutts,W,5,"['mut', 'ts']",1,0.6,22.63,701.84,0.71
mutual,W,6,['mutual'],0,0.83,12.52,598.86,0.95
muzak,W,5,"['m', 'uza', 'k']",2,0.4,29.16,1034.0,0.05
muzzle,W,6,"['muzzl', 'e']",1,0.67,20.18,625.48,0.85
muzzled,W,7,"['muzzl', 'ed']",1,0.71,21.28,643.8,0.87
muzzles,W,7,"['muzzl', 'es']",1,0.71,21.75,672.48,0.87
muzzy,W,5,"['mu', 'zz', 'y']",2,0.4,31.14,863.83,0.18
my,W,2,['my'],0,0.5,12.4,537.74,0.92
mynah,W,5,"['m', 'yn', 'ah']",2,0.4,29.84,,0.02
myriad,W,6,"['my', 'ri', 'ad']",2,0.5,30.16,682.87,0.63
myriads,W,7,"['my', 'ria', 'ds']",2,0.57,34.93,727.95,0.61
myrrh,W,5,"['my', 'rr', 'h']",2,0.4,33.7,796.57,0.39
myrtle,W,6,"['myrt', 'le']",1,0.67,22.55,688.8,0.39
myrtles,W,7,"['myrt', 'les']",1,0.71,23.89,805.17,0.32
myself,W,6,['myself'],0,0.83,12.99,516.55,1.0
mystic,W,6,"['myst', 'ic']",1,0.67,20.6,637.22,1.0
mystics,W,7,"['myst', 'ic', 's']",2,0.57,26.85,610.91,0.95
mystique,W,8,"['myst', 'i', 'que']",2,0.62,28.95,621.03,0.98
myth,W,4,['myth'],0,0.75,12.99,567.86,0.97
mythic,W,6,"['myth', 'ic']",1,0.67,21.56,623.36,0.79
myths,W,5,"['myth', 's']",1,0.6,19.24,547.94,0.95
nab,W,3,"['n', 'ab']",1,0.33,18.4,681.72,0.47
nabbed,W,6,"['nabb', 'ed']",1,0.67,21.28,652.07,0.74
nabbing,W,7,"['nabb', 'ing']",1,0.71,20.75,756.28,0.45
nabob,W,5,"['na', 'bob']",1,0.6,22.78,,0.0
nabs,W,4,"['n', 'abs']",1,0.5,21.0,780.84,0.52
nacelle,W,7,"['na', 'cell', 'e']",2,0.57,27.51,883.0,0.02
nacelles,W,8,"['na', 'cell', 'es']",2,0.62,29.08,979.0,0.08
nacre,W,5,"['n', 'acre']",1,0.6,20.59,595.0,0.02
nadir,W,5,"['nadi', 'r']",1,0.6,20.75,704.83,0.15
nag,W,3,['nag'],0,0.67,13.21,643.79,0.89
nagged,W,6,"['nagg', 'ed']",1,0.67,20.77,665.08,0.95
nagging,W,7,"['nagg', 'ing']",1,0.71,20.24,593.0,0.95
nags,W,4,"['nag', 's']",1,0.5,19.46,614.79,0.89
naiad,W,5,"['na', 'i', 'ad']",2,0.4,26.53,803.0,0.05
naiads,W,6,"['na', 'ia', 'ds']",2,0.5,31.73,922.0,0.02
nail,W,4,['nail'],0,0.75,12.2,528.48,1.0
nailbrush,W,9,"['nail', 'brush']",1,0.78,22.99,709.06,0.88
nailed,W,6,"['nail', 'ed']",1,0.67,19.98,546.95,1.0
nailing,W,7,"['nail', 'ing']",1,0.71,19.45,645.54,0.92
nails,W,5,"['nail', 's']",1,0.6,18.45,549.8,1.0
naira,W,5,"['nair', 'a']",1,0.6,20.06,804.0,0.02
naive,W,5,"['na', 'ive']",1,0.6,20.94,568.75,0.95
naked,W,5,['naked'],0,0.8,12.66,560.21,1.0
name,W,4,['name'],0,0.75,11.27,530.95,0.92
named,W,5,"['name', 'd']",1,0.6,19.17,598.74,1.0
nameless,W,8,"['name', 'less']",1,0.75,20.12,572.97,0.9
namely,W,6,"['name', 'ly']",1,0.67,19.64,570.49,0.98
nameplate,W,9,"['name', 'plat', 'e']",2,0.67,28.04,748.78,0.72
nameplates,W,10,"['name', 'plat', 'es']",2,0.7,29.61,740.17,0.68
names,W,5,"['name', 's']",1,0.6,17.52,549.95,1.0
namesake,W,8,"['name', 'sak', 'e']",2,0.62,28.51,690.12,0.82
namesakes,W,9,"['name', 'sak', 'es']",2,0.67,30.08,754.52,0.82
naming,W,6,"['nam', 'ing']",1,0.67,19.21,609.78,1.0
nan,W,3,['nan'],0,0.67,12.66,593.31,0.88
nannies,W,7,"['nann', 'ies']",1,0.71,25.1,680.69,0.9
nanny,W,5,"['nann', 'y']",1,0.6,20.67,563.32,0.97
nap,W,3,"['na', 'p']",1,0.33,18.5,560.89,0.95
napalm,W,6,"['na', 'palm']",1,0.67,22.08,749.78,0.47
nape,W,4,"['n', 'ape']",1,0.5,20.31,689.91,0.57
napes,W,5,"['n', 'ape', 's']",2,0.4,26.55,762.64,0.35
naphtha,W,7,"['na', 'ph', 'tha']",2,0.57,32.68,1093.0,0.08
napkin,W,6,"['napk', 'in']",1,0.67,20.04,555.25,0.95
napkins,W,7,"['napk', 'ins']",1,0.71,23.85,596.29,1.0
napped,W,6,"['n', 'app', 'ed']",2,0.5,26.3,648.73,0.95
nappies,W,7,"['n', 'app', 'ies']",2,0.57,30.4,618.55,0.95
napping,W,7,"['n', 'app', 'ing']",2,0.57,25.76,606.0,0.97
nappy,W,5,"['n', 'app', 'y']",2,0.4,25.97,601.39,0.9
naps,W,4,"['n', 'aps']",1,0.5,20.78,574.0,0.92
narc,W,4,"['n', 'arc']",1,0.5,20.44,778.67,0.22
narcs,W,5,"['n', 'arc', 's']",2,0.4,26.69,843.0,0.08
nark,W,4,"['nar', 'k']",1,0.5,21.22,922.82,0.29
narked,W,6,"['nar', 'k', 'ed']",2,0.5,29.0,802.75,0.3
narking,W,7,"['nar', 'king']",1,0.71,23.85,669.25,0.11
narks,W,5,"['nar', 'ks']",1,0.6,25.1,779.56,0.22
narky,W,5,"['nar', 'ky']",1,0.6,24.88,881.0,0.35
narrate,W,7,"['narr', 'ate']",1,0.71,21.6,675.84,0.97
narrates,W,8,"['narr', 'ate', 's']",2,0.62,27.85,631.58,0.95
narrow,W,6,['narrow'],0,0.83,12.3,606.5,0.95
narrowed,W,8,"['narrow', 'ed']",1,0.75,20.08,579.92,1.0
narrows,W,7,"['narrow', 's']",1,0.71,18.55,540.75,0.95
narwhal,W,7,"['narwh', 'al']",1,0.71,21.11,688.75,0.13
narwhals,W,8,"['narwh', 'al', 's']",2,0.62,27.36,788.2,0.16
nasal,W,5,"['nas', 'al']",1,0.6,20.6,709.0,0.95
nasals,W,6,"['nas', 'al', 's']",2,0.5,26.85,661.06,0.8
nascent,W,7,"['nas', 'cent']",1,0.71,23.13,608.33,0.08
nastier,W,7,"['nasti', 'er']",1,0.71,20.4,644.97,0.89
nasty,W,5,"['nast', 'y']",1,0.6,20.95,574.84,1.0
natal,W,5,"['nat', 'al']",1,0.6,19.81,708.18,0.72
nation,W,6,['nation'],0,0.83,11.38,548.81,0.97
nations,W,7,"['nation', 's']",1,0.71,17.63,539.83,1.0
native,W,6,['native'],0,0.83,11.96,536.95,0.98
natives,W,7,"['native', 's']",1,0.71,18.21,586.95,0.95
nato,W,4,"['na', 'to']",1,0.5,18.43,788.21,0.35
natter,W,6,"['nat', 'ter']",1,0.67,22.18,826.95,0.55
nattered,W,8,"['nat', 'ter', 'ed']",2,0.62,29.96,734.92,0.68
natty,W,5,"['nat', 'ty']",1,0.6,22.64,786.92,0.32
natural,W,7,['natural'],0,0.86,11.14,557.8,1.0
naturals,W,8,"['natural', 's']",1,0.75,17.38,600.03,0.97
nature,W,6,['nature'],0,0.83,11.77,532.29,1.0
natured,W,7,"['nature', 'd']",1,0.71,19.67,628.44,0.89
natures,W,7,"['nature', 's']",1,0.71,18.01,599.03,0.92
naught,W,6,"['n', 'aught']",1,0.67,19.5,703.57,0.92
naughtier,W,9,"['n', 'aught', 'ier']",2,0.67,30.57,632.42,0.95
naughts,W,7,"['n', 'aught', 's']",2,0.57,25.74,683.04,0.74
naughty,W,7,"['n', 'aught', 'y']",2,0.57,26.95,530.73,1.0
nausea,W,6,"['nause', 'a']",1,0.67,20.34,648.89,0.95
nauseous,W,8,"['nause', 'ous']",1,0.75,23.44,700.67,0.89
nautch,W,6,"['naut', 'ch']",1,0.67,21.32,,0.0
naval,W,5,['naval'],0,0.8,12.81,588.32,1.0
nave,W,4,"['nav', 'e']",1,0.5,19.33,626.38,0.6
navel,W,5,"['nav', 'el']",1,0.6,21.18,645.02,1.0
navels,W,6,"['nav', 'els']",1,0.67,24.54,612.91,0.85
naves,W,5,"['nav', 'es']",1,0.6,20.91,662.57,0.42
navies,W,6,"['nav', 'ies']",1,0.67,24.54,845.6,0.47
navvies,W,7,"['nav', 'vi', 'es']",2,0.57,30.21,620.5,0.2
navvy,W,5,"['nav', 'vy']",1,0.6,24.83,630.25,0.3
navy,W,4,['navy'],0,0.75,13.5,598.25,0.95
nay,W,3,"['na', 'y']",1,0.33,18.34,737.93,0.38
nays,W,4,"['na', 'ys']",1,0.5,22.22,651.43,0.18
nazi,W,4,"['na', 'zi']",1,0.5,21.27,621.88,0.92
nazis,W,5,"['na', 'z', 'is']",2,0.4,27.48,704.81,0.82
neap,W,4,"['ne', 'ap']",1,0.5,20.6,600.2,0.25
neaps,W,5,"['ne', 'aps']",1,0.6,22.12,718.43,0.18
near,W,4,['near'],0,0.75,11.14,543.59,1.0
nearby,W,6,"['near', 'by']",1,0.67,20.04,577.1,1.0
neared,W,6,"['near', 'ed']",1,0.67,18.92,610.9,0.75
nearer,W,6,"['near', 'er']",1,0.67,18.32,602.09,0.95
nearest,W,7,"['near', 'est']",1,0.71,21.04,538.53,1.0
nearing,W,7,"['near', 'ing']",1,0.71,18.38,720.48,0.62
nearly,W,6,"['n', 'early']",1,0.67,19.29,544.37,1.0
nearness,W,8,"['near', 'ness']",1,0.75,20.91,658.03,0.76
nears,W,5,"['near', 's']",1,0.6,17.38,649.25,0.7
nearside,W,8,"['near', 'side']",1,0.75,20.27,665.18,0.75
neat,W,4,"['ne', 'at']",1,0.5,18.45,547.06,0.92
neater,W,6,"['nea', 'ter']",1,0.67,23.19,707.31,0.68
neatest,W,7,"['nea', 'test']",1,0.71,22.5,705.25,0.89
neatly,W,6,"['ne', 'at', 'ly']",2,0.5,26.83,561.53,1.0
neatness,W,8,"['ne', 'at', 'ness']",2,0.62,28.23,626.48,0.87
neck,W,4,['neck'],0,0.75,11.27,508.0,1.0
neckband,W,8,"['neck', 'band']",1,0.75,20.88,734.33,0.47
neckbands,W,9,"['neck', 'band', 's']",2,0.67,27.13,752.3,0.7
neckcloth,W,9,"['neck', 'cloth']",1,0.78,21.77,724.5,0.48
necked,W,6,"['neck', 'ed']",1,0.67,19.05,625.09,0.84
necking,W,7,"['neck', 'ing']",1,0.71,18.52,660.59,0.8
necklace,W,8,"['necklac', 'e']",1,0.75,19.89,561.79,1.0
