Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Morphessor_Scores,Reading_Time,Accuracy
schred,W,6,"['sch', 'red']",1,0.67,18.56,533.0,0.03
schrede,W,7,"['schre', 'de']",1,0.71,19.49,814.71,0.38
schreden,W,8,"['sch', 'reden']",1,0.75,18.68,711.96,0.82
schreed,W,7,"['sch', 'reed']",1,0.71,19.78,755.93,0.41
schreef,W,7,"['schre', 'ef']",1,0.71,21.81,611.0,0.95
schreetje,W,9,"['schre', 'etje']",1,0.78,23.76,642.5,0.08
schreetjes,W,10,"['schre', 'e', 'tjes']",2,0.7,27.67,702.0,0.08
schreeuw,W,8,['schreeuw'],0,0.88,11.7,555.62,0.97
schreeuwde,W,10,"['schreeuw', 'de']",1,0.8,19.34,573.72,1.0
schreeuwden,W,11,"['schreeuw', 'den']",1,0.82,20.7,626.45,1.0
schreeuwen,W,10,"['schreeuw', 'en']",1,0.8,17.92,585.51,1.0
schreeuwend,W,11,"['schreeuw', 'end']",1,0.82,20.41,652.32,1.0
schreeuwt,W,9,"['schreeuw', 't']",1,0.78,18.34,589.51,1.0
schreeuwtje,W,11,"['schreeuw', 'tje']",1,0.82,22.51,685.86,0.79
schreeuwtjes,W,12,"['schreeuw', 'tjes']",1,0.83,21.3,658.89,0.82
schreide,W,8,"['sch', 'reid', 'e']",2,0.62,26.59,687.27,0.33
schreien,W,8,"['schre', 'ien']",1,0.75,23.07,729.97,0.9
schreiend,W,9,"['schre', 'i', 'end']",2,0.67,27.68,718.59,0.77
schreven,W,8,"['schr', 'even']",1,0.75,21.15,687.76,0.77
schrift,W,7,"['schrif', 't']",1,0.71,18.41,591.79,1.0
schriften,W,9,"['s', 'chriften']",1,0.78,18.24,640.46,0.97
schrijf,W,7,['schrijf'],0,0.86,11.34,675.5,0.92
schrijfster,W,11,"['schrijf', 'ster']",1,0.82,20.54,627.51,0.95
schrijfsters,W,12,"['schrijf', 'ster', 's']",2,0.75,26.53,690.59,1.0
schrijft,W,8,"['schrijf', 't']",1,0.75,17.98,612.5,0.97
schrijlings,W,11,"['schrij', 'l', 'ings']",2,0.73,26.32,822.0,0.44
schrijn,W,7,['schrijn'],0,0.86,12.73,582.65,0.77
schrijnen,W,9,"['schrijn', 'en']",1,0.78,18.95,659.55,0.74
schrijntje,W,10,"['schrijn', 'tje']",1,0.8,23.54,713.29,0.54
schrijntjes,W,11,"['schrijn', 'tjes']",1,0.82,22.33,732.92,0.36
schrijven,W,9,"['schrijv', 'en']",1,0.78,17.0,637.03,0.97
schrijvend,W,10,"['schrijv', 'end']",1,0.8,19.5,689.8,0.92
schrijvens,W,10,"['schrijv', 'ens']",1,0.8,20.05,646.33,0.21
schrijver,W,9,"['schrijv', 'er']",1,0.78,17.37,569.54,0.95
schrijvers,W,10,"['schrijv', 'ers']",1,0.8,18.78,615.63,1.0
schrik,W,6,['schrik'],0,0.83,11.94,570.25,0.95
schrikbeeld,W,11,"['schrik', 'beeld']",1,0.82,20.84,649.71,0.85
schrikken,W,9,"['schrik', 'ken']",1,0.78,21.28,621.34,1.0
schrikt,W,7,"['schrik', 't']",1,0.71,18.58,583.21,0.97
schril,W,6,"['schr', 'il']",1,0.67,21.07,646.33,0.79
schrille,W,8,"['schr', 'ille']",1,0.75,21.53,697.0,0.72
schroef,W,7,"['schroe', 'f']",1,0.71,19.24,603.19,0.97
schroefde,W,9,"['schroe', 'f', 'de']",2,0.67,26.88,700.31,1.0
schroefjes,W,10,"['schroe', 'f', 'jes']",2,0.7,28.26,690.97,0.95
schroeven,W,9,"['schroe', 'ven']",1,0.78,21.35,669.65,0.9
schrok,W,6,"['sch', 'rok']",1,0.67,19.18,592.58,0.97
schrokken,W,9,"['sch', 'rokk', 'en']",2,0.67,27.01,670.46,0.95
schroom,W,7,"['s', 'chroom']",1,0.71,18.38,658.76,0.85
schuchter,W,9,"['schu', 'cht', 'er']",2,0.67,27.9,669.97,0.87
schud,W,5,['schud'],0,0.8,11.94,656.9,0.82
schudde,W,7,"['schud', 'de']",1,0.71,19.58,599.97,1.0
schudden,W,8,"['schud', 'den']",1,0.75,20.94,618.16,0.97
schuddend,W,9,"['schud', 'dend']",1,0.78,22.87,632.89,0.95
schudt,W,6,"['schud', 't']",1,0.67,18.58,706.3,0.82
schuif,W,6,['schuif'],0,0.83,11.77,623.42,0.97
schuift,W,7,"['schuif', 't']",1,0.71,18.41,670.09,0.92
schuil,W,6,['schuil'],0,0.83,11.39,628.16,1.0
schuilen,W,8,"['schuil', 'en']",1,0.75,17.61,644.92,0.97
schuilnaam,W,10,"['schuil', 'naam']",1,0.8,21.1,617.84,0.95
schuilplaats,W,12,"['schuil', 'plaats']",1,0.83,19.97,593.87,1.0
schuilt,W,7,"['schuil', 't']",1,0.71,18.03,647.21,0.97
schuim,W,6,['schuim'],0,0.83,12.14,615.95,1.0
schuin,W,6,"['schu', 'in']",1,0.67,18.07,602.41,0.95
schuine,W,7,"['schui', 'ne']",1,0.71,20.14,627.28,0.92
schuit,W,6,"['sch', 'uit']",1,0.67,16.0,696.48,0.69
schuiten,W,8,"['schui', 'ten']",1,0.75,20.14,707.41,0.82
schuitje,W,8,"['schui', 'tje']",1,0.75,22.26,702.53,0.85
schuitjes,W,9,"['schui', 'tjes']",1,0.78,21.05,675.31,0.79
schuiven,W,8,"['schui', 'ven']",1,0.75,21.24,582.35,0.97
schuivend,W,9,"['schui', 'v', 'end']",2,0.67,27.82,673.92,0.92
schuld,W,6,['schuld'],0,0.83,10.37,568.77,1.0
schulden,W,8,"['schuld', 'en']",1,0.75,16.59,576.74,1.0
schuldig,W,8,"['schuld', 'ig']",1,0.75,19.18,535.41,1.0
schuldvraag,W,11,"['schuld', 'vraag']",1,0.82,19.42,659.03,0.9
schulp,W,6,"['sc', 'hulp']",1,0.67,19.54,646.78,0.51
schulpen,W,8,"['schul', 'pen']",1,0.75,21.78,679.0,0.41
schuren,W,7,"['schur', 'en']",1,0.71,19.17,605.61,0.97
schurft,W,7,['schurft'],0,0.86,12.73,715.37,0.85
schurk,W,6,"['schur', 'k']",1,0.67,19.84,564.51,1.0
schurken,W,8,['schurken'],0,0.88,12.95,620.32,0.97
schurkje,W,8,"['schur', 'k', 'je']",2,0.62,28.64,729.47,0.95
schut,W,5,"['schu', 't']",1,0.6,18.09,626.06,0.92
schutten,W,8,"['schutt', 'en']",1,0.75,17.47,654.96,0.74
schutter,W,8,"['schutt', 'er']",1,0.75,17.83,576.25,0.95
schutters,W,9,"['schutt', 'ers']",1,0.78,19.24,653.41,1.0
schutting,W,9,"['schutt', 'ing']",1,0.78,19.24,642.31,0.97
schuur,W,6,['schuur'],0,0.83,11.77,527.08,1.0
schuurde,W,8,"['schuur', 'de']",1,0.75,19.41,611.49,0.95
schuurtje,W,9,"['schuur', 'tje']",1,0.78,22.58,589.79,0.97
schuurtjes,W,10,"['schuur', 'tjes']",1,0.8,21.38,649.78,0.97
schuw,W,5,['schuw'],0,0.8,12.39,567.97,1.0
schuwe,W,6,"['schuw', 'e']",1,0.67,18.6,657.39,0.82
scooter,W,7,['scooter'],0,0.86,11.45,661.97,0.87
scooters,W,8,"['scooter', 's']",1,0.75,17.43,686.41,0.9
score,W,5,"['scor', 'e']",1,0.6,17.84,557.65,0.97
scores,W,6,"['scor', 'es']",1,0.67,21.05,576.58,0.97
scrabble,W,8,"['sc', 'rabb', 'le']",2,0.62,30.49,766.69,0.69
script,W,6,"['scrip', 't']",1,0.67,18.21,610.55,0.97
scriptie,W,8,"['scrip', 'tie']",1,0.75,20.0,636.26,0.95
scripties,W,9,"['scrip', 'tie', 's']",2,0.67,25.98,707.41,0.87
scripts,W,7,"['scrip', 'ts']",1,0.71,20.7,657.13,1.0
scrotum,W,7,"['sc', 'rot', 'um']",2,0.57,30.02,788.18,0.92
sectie,W,6,"['sec', 'tie']",1,0.67,20.37,585.5,0.95
secties,W,7,"['sec', 'tie', 's']",2,0.57,26.36,677.31,0.92
sector,W,6,['sector'],0,0.83,10.78,599.89,0.95
sectors,W,7,"['sector', 's']",1,0.71,16.77,671.61,0.92
secuur,W,6,"['sec', 'uur']",1,0.67,20.96,679.45,0.59
sedert,W,6,"['se', 'dert']",1,0.67,20.84,666.76,0.85
segment,W,7,['segment'],0,0.86,11.56,673.97,0.9
sein,W,4,['sein'],0,0.75,12.26,637.28,0.85
seinde,W,6,"['s', 'einde']",1,0.67,18.02,737.03,0.77
seinen,W,6,"['sein', 'en']",1,0.67,18.48,678.35,0.79
seinpaal,W,8,"['sein', 'paal']",1,0.75,22.32,807.62,0.44
seintje,W,7,"['sein', 'tje']",1,0.71,23.07,659.5,0.97
seintjes,W,8,"['sein', 'tjes']",1,0.75,21.86,658.47,0.9
seizoen,W,7,['seizoen'],0,0.86,11.94,553.03,1.0
seks,W,4,['seks'],0,0.75,10.97,563.97,1.0
sekse,W,5,"['seks', 'e']",1,0.6,17.18,684.65,0.97
seksen,W,6,"['seks', 'en']",1,0.67,17.19,731.06,0.95
sekte,W,5,['sekte'],0,0.8,12.73,658.92,0.92
sekten,W,6,"['sekte', 'n']",1,0.67,20.26,686.74,0.79
sektes,W,6,"['sekte', 's']",1,0.67,18.71,632.47,0.92
selder,W,6,"['sel', 'der']",1,0.67,19.65,676.51,0.95
selders,W,7,"['sel', 'ders']",1,0.71,21.67,718.5,0.77
sen,W,3,['sen'],0,0.67,11.56,,0.0
senaat,W,6,"['sen', 'aat']",1,0.67,22.78,665.05,0.97
sens,W,4,['sens'],0,0.75,11.5,549.0,0.08
sensor,W,6,['sensor'],0,0.83,11.56,613.26,1.0
sensors,W,7,"['sensor', 's']",1,0.71,17.55,632.24,0.97
sepsis,W,6,['sepsis'],0,0.83,13.24,786.75,0.21
sera,W,4,"['s', 'era']",1,0.5,17.76,982.0,0.03
sereen,W,6,"['ser', 'een']",1,0.67,20.94,720.7,0.72
sergeant,W,8,"['ser', 'ge', 'ant']",2,0.62,26.57,675.51,0.9
sergeants,W,9,"['ser', 'ge', 'ants']",2,0.67,28.92,775.91,0.9
serie,W,5,['serie'],0,0.8,11.34,585.92,1.0
series,W,6,"['serie', 's']",1,0.67,17.33,566.79,1.0
serpent,W,7,"['ser', 'pent']",1,0.71,23.15,701.24,0.9
serre,W,5,"['ser', 're']",1,0.6,19.39,670.73,0.95
serres,W,6,"['ser', 'res']",1,0.67,22.87,689.89,0.9
serum,W,5,"['se', 'rum']",1,0.6,21.0,676.26,0.92
serums,W,6,"['se', 'rum', 's']",2,0.5,26.98,703.37,0.79
serveer,W,7,"['serv', 'eer']",1,0.71,20.63,695.31,0.92
server,W,6,['server'],0,0.83,11.56,738.32,0.82
servers,W,7,"['server', 's']",1,0.71,17.55,710.05,0.67
servet,W,6,"['serv', 'et']",1,0.67,20.75,613.84,0.9
service,W,7,['service'],0,0.86,10.94,585.5,1.0
servies,W,7,"['serv', 'ie', 's']",2,0.57,26.06,675.18,0.9
sessie,W,6,"['sess', 'ie']",1,0.67,20.92,591.61,0.97
sessies,W,7,"['sess', 'ie', 's']",2,0.57,26.9,610.21,0.97
set,W,3,['set'],0,0.67,11.56,591.17,0.95
setje,W,5,"['s', 'etje']",1,0.6,19.22,684.08,0.95
setjes,W,6,"['se', 'tjes']",1,0.67,19.39,723.67,0.69
sets,W,4,"['set', 's']",1,0.5,17.55,721.38,0.69
setting,W,7,"['sett', 'ing']",1,0.71,20.39,660.03,0.87
sextant,W,7,"['sex', 't', 'ant']",2,0.57,27.39,690.33,0.21
sexy,W,4,"['sex', 'y']",1,0.5,19.73,579.46,1.0
sfeer,W,5,['sfeer'],0,0.8,11.39,555.54,1.0
sfeertje,W,8,"['sfeer', 'tje']",1,0.75,22.2,679.73,0.95
sferen,W,6,"['s', 'feren']",1,0.67,18.53,661.24,0.82
sfinx,W,5,"['s', 'f', 'in', 'x']",3,0.2,31.09,623.27,0.79
sfinxen,W,7,"['s', 'f', 'in', 'x', 'en']",4,0.29,37.31,749.73,0.82
shag,W,4,"['sha', 'g']",1,0.5,19.33,791.0,0.05
shampoo,W,7,"['sham', 'poo']",1,0.71,23.1,585.26,1.0
shampoos,W,8,"['sham', 'poo', 's']",2,0.62,29.08,790.15,0.82
sheriff,W,7,"['s', 'her', 'iff']",2,0.57,26.24,705.57,0.87
sheriffs,W,8,"['s', 'her', 'iff', 's']",3,0.5,32.22,702.79,0.92
sherry,W,6,"['sherr', 'y']",1,0.67,20.98,663.45,0.85
shilling,W,8,"['s', 'hill', 'ing']",2,0.62,27.22,743.11,0.51
shillings,W,9,"['s', 'hill', 'ings']",2,0.67,25.97,843.5,0.36
shirt,W,5,['shirt'],0,0.8,11.45,627.74,0.97
shirtje,W,7,"['shirt', 'je']",1,0.71,20.25,710.29,0.9
shirtjes,W,8,"['shirt', 'jes']",1,0.75,20.46,752.59,0.77
shirts,W,6,"['shirt', 's']",1,0.67,17.43,590.75,0.95
shit,W,4,['shit'],0,0.75,12.39,670.91,0.97
shock,W,5,['shock'],0,0.8,12.39,631.17,0.92
shocks,W,6,"['shock', 's']",1,0.67,18.38,682.73,0.87
shop,W,4,['shop'],0,0.75,11.04,616.69,0.85
shops,W,5,"['shop', 's']",1,0.6,17.03,665.12,0.72
shorts,W,6,"['short', 's']",1,0.67,18.94,697.1,0.82
shot,W,4,['shot'],0,0.75,12.03,697.03,0.9
shots,W,5,"['shot', 's']",1,0.6,18.02,742.36,0.69
shovel,W,6,['shovel'],0,0.83,12.95,,0.03
shovels,W,7,"['shovel', 's']",1,0.71,18.94,672.5,0.05
show,W,4,['show'],0,0.75,11.04,573.85,1.0
shows,W,5,"['show', 's']",1,0.6,17.03,586.51,0.9
si,W,2,['si'],0,0.5,10.53,809.5,0.44
si's,W,4,"['si', ""'s""]",1,0.5,20.83,960.67,0.13
sic,W,3,"['s', 'ic']",1,0.33,16.04,620.0,0.05
sick,W,4,"['si', 'ck']",1,0.5,19.02,601.0,0.08
sieraad,W,7,"['sie', 'raad']",1,0.71,21.55,622.17,0.92
sierlijk,W,8,"['sier', 'lijk']",1,0.75,19.67,666.59,0.97
siërra,W,6,"['s', 'iër', 'ra']",2,0.5,26.64,783.82,0.36
siërra's,W,8,"['s', 'iër', 'ra', ""'s""]",3,0.5,36.94,801.45,0.33
siervis,W,7,"['sier', 'vis']",1,0.71,20.89,940.5,0.23
sigaar,W,6,['sigaar'],0,0.83,13.24,555.24,1.0
signaal,W,7,['signaal'],0,0.86,12.03,560.41,1.0
sikkel,W,6,"['s', 'ikkel']",1,0.67,18.02,605.04,0.77
sikkels,W,7,"['sikk', 'els']",1,0.71,23.88,683.92,0.74
silo,W,4,['silo'],0,0.75,12.55,683.96,0.67
silo's,W,6,"['silo', ""'s""]",1,0.67,22.84,693.64,0.67
simpel,W,6,['simpel'],0,0.83,12.55,596.0,0.97
sinds,W,5,"['s', 'ind', 's']",2,0.4,24.23,575.14,0.95
sindsdien,W,9,"['sindsdi', 'en']",1,0.78,19.86,616.89,0.97
singel,W,6,['singel'],0,0.83,13.24,692.09,0.67
singels,W,7,"['singel', 's']",1,0.71,19.22,706.17,0.67
sint,W,4,"['s', 'int']",1,0.5,18.38,736.83,0.59
sip,W,3,"['si', 'p']",1,0.33,17.75,688.61,0.59
sire,W,4,"['si', 're']",1,0.5,17.98,630.29,0.87
siroop,W,6,"['si', 'ro', 'op']",2,0.5,26.53,669.54,0.9
sissend,W,7,"['siss', 'end']",1,0.71,21.67,708.82,0.85
siste,W,5,"['si', 'ste']",1,0.6,19.49,671.8,0.77
sjaal,W,5,['sjaal'],0,0.8,12.73,559.1,1.0
sjaals,W,6,"['sjaal', 's']",1,0.67,18.71,601.03,0.92
sjaaltje,W,8,"['sjaal', 'tje']",1,0.75,23.54,616.5,1.0
sjaaltjes,W,9,"['sjaal', 'tjes']",1,0.78,22.33,703.11,0.92
sjah,W,4,"['sja', 'h']",1,0.5,20.58,687.33,0.08
sjahs,W,5,"['sja', 'h', 's']",2,0.4,26.57,876.2,0.15
sjalot,W,6,"['sja', 'lot']",1,0.67,22.79,723.29,0.82
sjamaan,W,7,"['sja', 'maan']",1,0.71,23.03,757.0,0.46
sjeik,W,5,['sjeik'],0,0.8,13.24,736.79,0.82
sjeiks,W,6,"['sjeik', 's']",1,0.67,19.22,808.72,0.69
sjokte,W,6,"['s', 'jok', 'te']",2,0.5,26.47,766.76,0.46
sjouwde,W,7,"['sjouw', 'de']",1,0.71,20.37,701.83,0.69
sjouwen,W,7,"['sjouw', 'en']",1,0.71,18.95,682.75,0.9
skeeler,W,7,['skeeler'],0,0.86,13.24,749.12,0.44
skeelers,W,8,"['skeeler', 's']",1,0.75,19.22,763.78,0.54
skelet,W,6,"['skel', 'et']",1,0.67,21.6,581.17,0.97
ski,W,3,['ski'],0,0.67,10.87,603.0,0.9
ski's,W,5,"['ski', ""'s""]",1,0.6,21.17,600.5,0.92
skitje,W,6,"['ski', 'tje']",1,0.67,21.68,820.0,0.1
skitjes,W,7,"['ski', 'tjes']",1,0.71,20.48,849.83,0.15
skunk,W,5,"['s', 'kun', 'k']",2,0.4,24.43,1273.0,0.03
skunks,W,6,"['s', 'kun', 'k', 's']",3,0.33,30.42,881.5,0.05
skylab,W,6,"['sky', 'lab']",1,0.67,22.14,881.78,0.23
skylabs,W,7,"['sky', 'lab', 's']",2,0.57,28.12,848.0,0.15
sla,W,3,['sla'],0,0.67,10.87,533.82,0.97
sla's,W,5,"['sla', ""'s""]",1,0.6,21.17,643.0,0.72
slaaf,W,5,['slaaf'],0,0.8,11.94,555.68,0.97
slaafs,W,6,"['slaaf', 's']",1,0.67,17.92,669.76,0.87
slaafse,W,7,"['slaaf', 'se']",1,0.71,20.39,741.47,0.82
slaag,W,5,['slaag'],0,0.8,12.03,564.17,0.95
slaagde,W,7,"['slaag', 'de']",1,0.71,19.68,581.46,1.0
slaagden,W,8,"['slaag', 'den']",1,0.75,21.03,604.08,0.95
slaags,W,6,"['slaag', 's']",1,0.67,18.02,735.38,0.74
slaagt,W,6,"['slaag', 't']",1,0.67,18.68,605.79,0.9
slaakte,W,7,"['s', 'laak', 'te']",2,0.57,27.17,713.69,0.82
slaan,W,5,['slaan'],0,0.8,11.85,541.03,1.0
slaap,W,5,['slaap'],0,0.8,10.55,582.38,1.0
slaappil,W,8,"['slaap', 'pil']",1,0.75,21.16,600.68,0.97
slaapplaats,W,11,"['slaap', 'plaats']",1,0.82,19.13,646.08,0.95
slaapt,W,6,"['slaap', 't']",1,0.67,17.19,596.69,1.0
slaapzaal,W,9,"['slaap', 'zaal']",1,0.78,21.26,640.87,1.0
slaapzak,W,8,"['slaap', 'zak']",1,0.75,19.67,566.72,1.0
slaat,W,5,"['s', 'laat']",1,0.6,17.33,709.23,0.85
slachten,W,8,"['slacht', 'en']",1,0.75,17.67,681.73,0.97
slachthuis,W,10,"['slacht', 'huis']",1,0.8,19.8,645.97,0.97
slachting,W,9,"['slacht', 'ing']",1,0.78,19.44,663.61,0.87
slag,W,4,['slag'],0,0.75,9.98,585.7,0.97
slagboom,W,8,"['slag', 'boom']",1,0.75,19.43,581.0,1.0
slagen,W,6,"['slag', 'en']",1,0.67,16.2,565.05,1.0
slager,W,6,"['slag', 'er']",1,0.67,16.57,544.87,1.0
slagers,W,7,"['slag', 'ers']",1,0.71,17.98,589.51,1.0
slagroom,W,8,"['slag', 'room']",1,0.75,19.73,611.56,1.0
slagveld,W,8,"['slag', 'veld']",1,0.75,19.06,598.13,1.0
slak,W,4,"['sla', 'k']",1,0.5,17.76,605.05,1.0
slakken,W,7,['slakken'],0,0.86,13.24,608.36,1.0
slalom,W,6,"['sla', 'l', 'om']",2,0.5,25.77,727.93,0.82
slaloms,W,7,"['sla', 'lo', 'ms']",2,0.57,30.71,774.0,0.59
slang,W,5,['slang'],0,0.8,11.7,583.79,0.97
slangen,W,7,"['slang', 'en']",1,0.71,17.92,560.26,1.0
slank,W,5,"['slan', 'k']",1,0.6,19.61,570.24,1.0
slanke,W,6,"['slan', 'ke']",1,0.67,21.52,648.08,0.95
slap,W,4,['slap'],0,0.75,11.45,604.92,0.95
slapen,W,6,"['slap', 'en']",1,0.67,17.67,585.18,1.0
slapend,W,7,"['slap', 'end']",1,0.71,20.16,559.24,0.97
slaper,W,6,"['slap', 'er']",1,0.67,18.03,661.14,0.92
slapers,W,7,"['slap', 'ers']",1,0.71,19.44,675.71,0.9
slappe,W,6,"['slap', 'pe']",1,0.67,20.6,680.49,0.95
slatje,W,6,"['sla', 'tje']",1,0.67,21.68,793.33,0.08
slatjes,W,7,"['sla', 'tjes']",1,0.71,20.48,625.33,0.08
slaven,W,6,['slaven'],0,0.83,11.45,559.68,0.97
slavin,W,6,"['slav', 'in']",1,0.67,19.17,576.72,1.0
slecht,W,6,['slecht'],0,0.83,11.0,530.28,0.92
slechte,W,7,"['slecht', 'e']",1,0.71,17.22,592.61,0.97
slechter,W,8,"['slecht', 'er']",1,0.75,17.59,613.44,0.95
slechtheid,W,10,"['slecht', 'heid']",1,0.8,20.23,642.58,0.87
slechts,W,7,"['slecht', 's']",1,0.71,16.99,540.74,1.0
slechtvalk,W,10,"['slecht', 'val', 'k']",2,0.7,26.61,750.8,0.31
slede,W,5,"['sle', 'de']",1,0.6,19.78,668.24,0.87
sleden,W,6,"['s', 'leden']",1,0.67,17.23,712.81,0.64
slee,W,4,['slee'],0,0.75,12.39,568.67,0.92
sleeën,W,6,"['slee', 'ën']",1,0.67,22.0,752.74,0.82
sleepboot,W,9,"['sleep', 'boot']",1,0.78,21.41,612.42,0.95
sleept,W,6,"['sleep', 't']",1,0.67,17.61,616.44,0.95
sleepte,W,7,"['sleep', 'te']",1,0.71,18.91,630.29,0.97
sleepten,W,8,"['sleep', 'ten']",1,0.75,19.66,628.97,1.0
sleeptouw,W,9,"['sleep', 'touw']",1,0.78,21.67,632.24,0.97
sleetje,W,7,"['slee', 'tje']",1,0.71,23.2,685.13,0.87
sleetjes,W,8,"['slee', 'tjes']",1,0.75,22.0,712.67,0.77
slepen,W,6,"['slep', 'en']",1,0.67,17.85,619.71,0.97
slet,W,4,"['s', 'let']",1,0.5,18.38,595.85,1.0
sletje,W,6,"['sle', 'tje']",1,0.67,22.95,608.24,0.97
sletten,W,7,"['slette', 'n']",1,0.71,20.08,643.44,0.9
sleur,W,5,['sleur'],0,0.8,12.95,622.1,1.0
sleurde,W,7,"['sleur', 'de']",1,0.71,20.59,617.24,0.97
sleurden,W,8,"['sleur', 'den']",1,0.75,21.95,626.47,0.92
sleuren,W,7,"['sleur', 'en']",1,0.71,19.17,627.68,0.95
sleutel,W,7,['sleutel'],0,0.86,10.81,547.03,1.0
sleutels,W,8,"['sleutel', 's']",1,0.75,16.8,556.57,0.97
slib,W,4,"['sli', 'b']",1,0.5,20.28,700.54,0.72
sliep,W,5,"['s', 'liep']",1,0.6,17.61,592.61,0.97
sliepen,W,7,"['s', 'liep', 'en']",2,0.57,23.83,616.87,0.97
sliert,W,6,"['sli', 'ert']",1,0.67,23.34,698.28,0.82
slierten,W,8,"['sli', 'er', 'ten']",2,0.62,28.0,733.06,0.87
slijk,W,5,"['s', 'lijk']",1,0.6,15.13,677.11,0.97
slijm,W,5,['slijm'],0,0.8,12.26,565.97,1.0
slijmen,W,7,"['slijm', 'en']",1,0.71,18.48,620.62,1.0
slijmvlies,W,10,"['slijm', 'vlies']",1,0.8,23.88,638.62,0.97
slijper,W,7,"['slijp', 'er']",1,0.71,19.54,640.77,1.0
slijpers,W,8,"['slijp', 'ers']",1,0.75,20.95,650.7,0.85
slijpschijf,W,11,"['slijp', 'schijf']",1,0.82,23.25,801.5,0.62
slijten,W,7,"['slijt', 'en']",1,0.71,18.25,602.14,0.95
slikken,W,7,"['slik', 'ken']",1,0.71,21.2,604.72,1.0
slikt,W,5,"['slik', 't']",1,0.6,18.49,605.5,0.97
slikte,W,6,"['slik', 'te']",1,0.67,19.8,620.06,0.95
slim,W,4,['slim'],0,0.75,12.14,521.21,0.97
slimheid,W,8,"['slim', 'heid']",1,0.75,21.36,618.89,0.95
slimme,W,6,['slimme'],0,0.83,12.55,555.94,0.95
slimmer,W,7,"['slimme', 'r']",1,0.71,20.18,620.86,0.95
slinger,W,7,['slinger'],0,0.86,11.5,570.24,1.0
slingers,W,8,"['slinger', 's']",1,0.75,17.49,626.37,0.97
slingert,W,8,"['slinger', 't']",1,0.75,18.14,691.39,0.9
slinkse,W,7,"['slink', 'se']",1,0.71,21.0,726.9,0.62
slip,W,4,['slip'],0,0.75,11.94,573.24,0.97
slipje,W,6,"['slip', 'je']",1,0.67,20.74,574.95,0.97
slipjes,W,7,"['slip', 'jes']",1,0.71,20.96,625.86,1.0
slippen,W,7,"['slip', 'pen']",1,0.71,21.0,611.29,0.97
slipper,W,7,"['slip', 'per']",1,0.71,22.11,675.53,0.92
slippers,W,8,"['slip', 'pers']",1,0.75,20.77,640.06,0.9
slips,W,5,"['slip', 's']",1,0.6,17.92,625.0,0.64
slipte,W,6,"['slip', 'te']",1,0.67,19.88,589.44,0.95
sloeber,W,7,"['slo', 'e', 'ber']",2,0.57,26.36,632.1,0.74
sloebers,W,8,"['slo', 'eb', 'ers']",2,0.62,29.07,709.63,0.79
sloeg,W,5,['sloeg'],0,0.8,12.55,589.41,1.0
sloegen,W,7,"['sloeg', 'en']",1,0.71,18.76,658.62,0.95
sloep,W,5,['sloep'],0,0.8,12.95,649.55,0.85
sloepen,W,7,"['sloep', 'en']",1,0.71,19.17,704.17,0.82
sloepje,W,7,"['sloep', 'je']",1,0.71,21.75,753.85,0.72
sloepjes,W,8,"['sloep', 'jes']",1,0.75,21.97,740.0,0.72
slof,W,4,"['s', 'lof']",1,0.5,17.49,731.17,0.74
sloffen,W,7,"['slo', 'ff', 'en']",2,0.57,26.12,716.5,0.82
slofte,W,6,"['slo', 'fte']",1,0.67,22.3,758.96,0.72
slogan,W,6,"['slo', 'gan']",1,0.67,21.27,593.41,0.97
slogans,W,7,"['slo', 'gan', 's']",2,0.57,27.26,606.3,0.95
slok,W,4,['slok'],0,0.75,12.39,574.47,0.95
slokdarm,W,8,"['slok', 'darm']",1,0.75,22.91,602.72,0.95
slokje,W,6,"['slok', 'je']",1,0.67,21.19,582.79,1.0
slokjes,W,7,"['slok', 'jes']",1,0.71,21.41,601.42,0.97
slokken,W,7,"['slok', 'ken']",1,0.71,21.73,716.23,0.92
slokte,W,6,"['slok', 'te']",1,0.67,20.34,660.71,0.87
sloom,W,5,"['slo', 'om']",1,0.6,18.62,677.62,0.72
sloop,W,5,['sloop'],0,0.8,12.03,652.11,0.95
sloot,W,5,"['s', 'loot']",1,0.6,18.38,604.15,0.9
slootje,W,7,"['s', 'loot', 'je']",2,0.57,27.18,696.74,0.69
slootjes,W,8,"['s', 'loo', 'tjes']",2,0.62,27.29,757.2,0.69
slop,W,4,"['s', 'lop']",1,0.5,15.98,699.83,0.67
slopen,W,6,"['slo', 'pen']",1,0.67,19.96,674.0,0.97
sloppen,W,7,"['slo', 'ppen']",1,0.71,21.96,713.61,0.67
slordig,W,7,"['slord', 'ig']",1,0.71,21.55,604.32,0.97
slot,W,4,['slot'],0,0.75,10.13,517.28,1.0
sloten,W,6,"['slot', 'en']",1,0.67,16.35,636.24,0.97
slotje,W,6,"['slot', 'je']",1,0.67,18.93,643.5,0.9
slotjes,W,7,"['slot', 'jes']",1,0.71,19.15,728.0,0.92
slotsom,W,7,"['slot', 'som']",1,0.71,20.74,759.12,0.67
slotzin,W,7,"['slot', 'zin']",1,0.71,19.29,642.71,0.9
sluier,W,6,"['slui', 'er']",1,0.67,18.73,600.89,0.97
sluiers,W,7,"['slui', 'ers']",1,0.71,20.14,649.62,1.0
sluik,W,5,"['s', 'luik']",1,0.6,17.84,636.6,0.69
