,Unnamed: 0,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
23742,23742,schetsjes,W,9,"['sch', '##ets', '##jes']",2,0.67
23743,23743,schetst,W,7,"['sch', '##ets', '##t']",2,0.57
23744,23744,schetste,W,8,"['sch', '##ets', '##te']",2,0.62
23745,23745,scheur,W,6,"['sch', '##e', '##ur']",2,0.5
23746,23746,scheurde,W,8,"['sch', '##e', '##ur', '##de']",3,0.5
23747,23747,scheurden,W,9,"['sch', '##e', '##ur', '##den']",3,0.56
23748,23748,scheuren,W,8,"['sch', '##e', '##uren']",2,0.62
23749,23749,scheuring,W,9,"['sch', '##e', '##ur', '##ing']",3,0.56
23750,23750,scheurt,W,7,"['sch', '##e', '##ur', '##t']",3,0.43
23751,23751,scheurtje,W,9,"['sch', '##e', '##ur', '##t', '##je']",4,0.44
23752,23752,scheurtjes,W,10,"['sch', '##e', '##ur', '##t', '##jes']",4,0.5
23753,23753,scheut,W,6,"['sch', '##e', '##ut']",2,0.5
23754,23754,scheuten,W,8,"['sch', '##e', '##ut', '##en']",3,0.5
23755,23755,scheutje,W,8,"['sch', '##e', '##ut', '##je']",3,0.5
23756,23756,scheutjes,W,9,"['sch', '##e', '##ut', '##jes']",3,0.56
23757,23757,scheve,W,6,"['sch', '##e', '##ve']",2,0.5
23758,23758,scheven,W,7,"['sch', '##e', '##ven']",2,0.57
23759,23759,schichtig,W,9,"['sch', '##icht', '##ig']",2,0.67
23760,23760,schielijk,W,9,"['sch', '##iel', '##ijk']",2,0.67
23761,23761,schiep,W,6,"['sch', '##ie', '##p']",2,0.5
23762,23762,schiepen,W,8,"['sch', '##ie', '##pen']",2,0.62
23763,23763,schier,W,6,"['sch', '##ier']",1,0.67
23764,23764,schiet,W,6,"['sch', '##iet']",1,0.67
23765,23765,schieten,W,8,"['sch', '##iet', '##en']",2,0.62
23766,23766,schijf,W,6,"['sch', '##ijf']",1,0.67
23767,23767,schijfje,W,8,"['sch', '##ijf', '##je']",2,0.62
23768,23768,schijfjes,W,9,"['sch', '##ijf', '##jes']",2,0.67
23769,23769,schijn,W,6,"['sch', '##ijn']",1,0.67
23770,23770,schijnbaar,W,10,"['sch', '##ijn', '##baar']",2,0.7
23771,23771,schijnen,W,8,"['sch', '##ijn', '##en']",2,0.62
23772,23772,schijnsel,W,9,"['sch', '##ijn', '##se', '##l']",3,0.56
23773,23773,schijnsels,W,10,"['sch', '##ijn', '##se', '##l', '##s']",4,0.5
23774,23774,schijnt,W,7,"['sch', '##ijn', '##t']",2,0.57
23775,23775,schijntje,W,9,"['sch', '##ijn', '##t', '##je']",3,0.56
23776,23776,schijntjes,W,10,"['sch', '##ijn', '##t', '##jes']",3,0.6
23777,23777,schijt,W,6,"['sch', '##ij', '##t']",2,0.5
23778,23778,schijven,W,8,"['sch', '##ij', '##ven']",2,0.62
23779,23779,schik,W,5,"['sch', '##ik']",1,0.6
23780,23780,schikken,W,8,"['sch', '##ik', '##ken']",2,0.62
23781,23781,schikking,W,9,"['sch', '##ik', '##k', '##ing']",3,0.56
23782,23782,schikt,W,6,"['sch', '##ik', '##t']",2,0.5
23783,23783,schikte,W,7,"['sch', '##ik', '##te']",2,0.57
23784,23784,schil,W,5,"['sch', '##il']",1,0.6
23785,23785,schild,W,6,"['sch', '##il', '##d']",2,0.5
23786,23786,schilden,W,8,"['sch', '##il', '##den']",2,0.62
23787,23787,schilder,W,8,"['sch', '##il', '##der']",2,0.62
23788,23788,schilders,W,9,"['sch', '##il', '##ders']",2,0.67
23789,23789,schildert,W,9,"['sch', '##il', '##der', '##t']",3,0.56
23790,23790,schildklier,W,11,"['sch', '##il', '##d', '##k', '##l', '##ier']",5,0.45
23791,23791,schildpad,W,9,"['sch', '##il', '##d', '##p', '##ad']",4,0.44
23792,23792,schildwacht,W,11,"['sch', '##il', '##d', '##w', '##acht']",4,0.55
23793,23793,schildwachts,W,12,"['sch', '##il', '##d', '##w', '##acht', '##s']",5,0.5
23794,23794,schillen,W,8,"['sch', '##il', '##len']",2,0.62
23795,23795,schiller,W,8,"['sch', '##il', '##le', '##r']",3,0.5
23796,23796,schillers,W,9,"['sch', '##il', '##le', '##r', '##s']",4,0.44
23797,23797,schim,W,5,"['sch', '##im']",1,0.6
23798,23798,schimmel,W,8,"['sch', '##im', '##me', '##l']",3,0.5
23799,23799,schimmels,W,9,"['sch', '##im', '##me', '##l', '##s']",4,0.44
23800,23800,schimmen,W,8,"['sch', '##im', '##men']",2,0.62
23801,23801,schimmig,W,8,"['sch', '##im', '##m', '##ig']",3,0.5
23802,23802,schip,W,5,"['sch', '##ip']",1,0.6
23803,23803,schipbreuk,W,10,"['sch', '##ip', '##br', '##e', '##uk']",4,0.5
23804,23804,schipper,W,8,"['sch', '##ip', '##per']",2,0.62
23805,23805,schippers,W,9,"['sch', '##ip', '##per', '##s']",3,0.56
23806,23806,schisma,W,7,"['sch', '##is', '##ma']",2,0.57
23807,23807,schisma's,W,9,"['sch', '##is', '##ma', ""'"", 's']",4,0.44
23808,23808,schoeisel,W,9,"['sch', '##oe', '##is', '##el']",3,0.56
23809,23809,schoeisels,W,10,"['sch', '##oe', '##is', '##els']",3,0.6
23810,23810,schoen,W,6,"['sch', '##oen']",1,0.67
23811,23811,schoenen,W,8,"['sch', '##oen', '##en']",2,0.62
23812,23812,schoentje,W,9,"['sch', '##oen', '##t', '##je']",3,0.56
23813,23813,schoentjes,W,10,"['sch', '##oen', '##t', '##jes']",3,0.6
23814,23814,schoffel,W,8,"['sch', '##of', '##f', '##el']",3,0.5
23815,23815,schoffels,W,9,"['sch', '##of', '##f', '##els']",3,0.56
23816,23816,schoft,W,6,"['sch', '##of', '##t']",2,0.5
23817,23817,schoften,W,8,"['sch', '##of', '##ten']",2,0.62
23818,23818,schok,W,5,"['sch', '##ok']",1,0.6
23819,23819,schokken,W,8,"['sch', '##ok', '##ken']",2,0.62
23820,23820,schokkend,W,9,"['sch', '##ok', '##kend']",2,0.67
23821,23821,schokte,W,7,"['sch', '##ok', '##te']",2,0.57
23822,23822,schokten,W,8,"['sch', '##ok', '##ten']",2,0.62
23823,23823,schol,W,5,"['sch', '##ol']",1,0.6
23824,23824,schold,W,6,"['sch', '##ol', '##d']",2,0.5
23825,23825,scholden,W,8,"['sch', '##ol', '##den']",2,0.62
23826,23826,scholen,W,7,"['sch', '##ol', '##en']",2,0.57
23827,23827,scholier,W,8,"['sch', '##ol', '##ier']",2,0.62
23828,23828,scholing,W,8,"['sch', '##ol', '##ing']",2,0.62
23829,23829,schollen,W,8,"['sch', '##ol', '##len']",2,0.62
23830,23830,schommel,W,8,"['sch', '##om', '##me', '##l']",3,0.5
23831,23831,schommels,W,9,"['sch', '##om', '##me', '##l', '##s']",4,0.44
23832,23832,schone,W,6,"['sch', '##on', '##e']",2,0.5
23833,23833,schonen,W,7,"['sch', '##on', '##en']",2,0.57
23834,23834,schoner,W,7,"['sch', '##on', '##er']",2,0.57
23835,23835,schonk,W,6,"['sch', '##on', '##k']",2,0.5
23836,23836,schonken,W,8,"['sch', '##on', '##ken']",2,0.62
23837,23837,schoof,W,6,"['sch', '##oof']",1,0.67
23838,23838,schooier,W,8,"['sch', '##oo', '##ier']",2,0.62
23839,23839,schooiers,W,9,"['sch', '##oo', '##ier', '##s']",3,0.56
23840,23840,school,W,6,"['sch', '##oo', '##l']",2,0.5
23841,23841,schoolbord,W,10,"['sch', '##oo', '##l', '##b', '##or', '##d']",5,0.4
23842,23842,schooldag,W,9,"['sch', '##oo', '##l', '##dag']",3,0.56
23843,23843,schoolhoofd,W,11,"['sch', '##oo', '##l', '##h', '##oof', '##d']",5,0.45
23844,23844,schooljaar,W,10,"['sch', '##oo', '##l', '##j', '##aar']",4,0.5
23845,23845,schoolkind,W,10,"['sch', '##oo', '##l', '##k', '##ind']",4,0.5
23846,23846,schoolplein,W,11,"['sch', '##oo', '##l', '##pl', '##e', '##in']",5,0.45
23847,23847,schools,W,7,"['sch', '##oo', '##l', '##s']",3,0.43
23848,23848,schoolse,W,8,"['sch', '##oo', '##l', '##se']",3,0.5
23849,23849,schoolstrijd,W,12,"['sch', '##oo', '##l', '##st', '##rij', '##d']",5,0.5
23850,23850,schooltas,W,9,"['sch', '##oo', '##l', '##t', '##as']",4,0.44
23851,23851,schooltijd,W,10,"['sch', '##oo', '##l', '##tijd']",3,0.6
23852,23852,schooltje,W,9,"['sch', '##oo', '##l', '##t', '##je']",4,0.44
23853,23853,schooltjes,W,10,"['sch', '##oo', '##l', '##t', '##jes']",4,0.5
23854,23854,schoon,W,6,"['sch', '##oon']",1,0.67
23855,23855,schoonbroer,W,11,"['sch', '##oon', '##br', '##oer']",3,0.64
23856,23856,schoonbroers,W,12,"['sch', '##oon', '##br', '##oer', '##s']",4,0.58
23857,23857,schoonheid,W,10,"['sch', '##oon', '##heid']",2,0.7
23858,23858,schoonmaak,W,10,"['sch', '##oon', '##ma', '##ak']",3,0.6
23859,23859,schoonste,W,9,"['sch', '##oon', '##ste']",2,0.67
23860,23860,schoonzoon,W,10,"['sch', '##oon', '##z', '##oon']",3,0.6
23861,23861,schoonzus,W,9,"['sch', '##oon', '##z', '##us']",3,0.56
23862,23862,schoor,W,6,"['sch', '##oor']",1,0.67
23863,23863,schoorsteen,W,11,"['sch', '##oor', '##ste', '##en']",3,0.64
23864,23864,schoot,W,6,"['sch', '##oot']",1,0.67
23865,23865,schop,W,5,"['sch', '##op']",1,0.6
23866,23866,schoppen,W,8,"['sch', '##op', '##pen']",2,0.62
23867,23867,schopte,W,7,"['sch', '##op', '##te']",2,0.57
23868,23868,schopten,W,8,"['sch', '##op', '##ten']",2,0.62
23869,23869,schor,W,5,"['sch', '##or']",1,0.6
23870,23870,schorre,W,7,"['sch', '##or', '##re']",2,0.57
23871,23871,schors,W,6,"['sch', '##or', '##s']",2,0.5
23872,23872,schorsen,W,8,"['sch', '##or', '##sen']",2,0.62
23873,23873,schorsing,W,9,"['sch', '##or', '##s', '##ing']",3,0.56
23874,23874,schort,W,6,"['sch', '##ort']",1,0.67
23875,23875,schorten,W,8,"['sch', '##ort', '##en']",2,0.62
23876,23876,schortte,W,8,"['sch', '##ort', '##te']",2,0.62
23877,23877,schot,W,5,"['sch', '##ot']",1,0.6
23878,23878,schotel,W,7,"['sch', '##ot', '##el']",2,0.57
23879,23879,schotels,W,8,"['sch', '##ot', '##els']",2,0.62
23880,23880,schoten,W,7,"['sch', '##oten']",1,0.71
23881,23881,schotje,W,7,"['sch', '##ot', '##je']",2,0.57
23882,23882,schotse,W,7,"['sch', '##ot', '##se']",2,0.57
23883,23883,schotten,W,8,"['sch', '##ot', '##ten']",2,0.62
23884,23884,schouder,W,8,"['sch', '##ou', '##der']",2,0.62
23885,23885,schouders,W,9,"['sch', '##ou', '##ders']",2,0.67
23886,23886,schout,W,6,"['sch', '##ou', '##t']",2,0.5
23887,23887,schouten,W,8,"['sch', '##ou', '##ten']",2,0.62
23888,23888,schouw,W,6,"['sch', '##ouw']",1,0.67
23889,23889,schouwburg,W,10,"['sch', '##ouw', '##b', '##ur', '##g']",4,0.5
23890,23890,schouwen,W,8,"['sch', '##ouw', '##en']",2,0.62
23891,23891,schouwspel,W,10,"['sch', '##ouw', '##sp', '##el']",3,0.6
23892,23892,schouwtje,W,9,"['sch', '##ouw', '##t', '##je']",3,0.56
23893,23893,schouwtjes,W,10,"['sch', '##ouw', '##t', '##jes']",3,0.6
23894,23894,schoven,W,7,"['sch', '##ov', '##en']",2,0.57
23895,23895,schraal,W,7,"['sch', '##ra', '##al']",2,0.57
23896,23896,schraapte,W,9,"['sch', '##ra', '##ap', '##te']",3,0.56
23897,23897,schraapten,W,10,"['sch', '##ra', '##ap', '##ten']",3,0.6
23898,23898,schrale,W,7,"['sch', '##ra', '##le']",2,0.57
23899,23899,schram,W,6,"['sch', '##ra', '##m']",2,0.5
23900,23900,schrammen,W,9,"['sch', '##ra', '##m', '##men']",3,0.56
23901,23901,schrander,W,9,"['sch', '##ran', '##der']",2,0.67
23902,23902,schrap,W,6,"['sch', '##ra', '##p']",2,0.5
23903,23903,schrapen,W,8,"['sch', '##ra', '##pen']",2,0.62
23904,23904,schrappen,W,9,"['sch', '##ra', '##pp', '##en']",3,0.56
23905,23905,schred,W,6,"['sch', '##re', '##d']",2,0.5
23906,23906,schrede,W,7,"['sch', '##re', '##de']",2,0.57
23907,23907,schreden,W,8,"['sch', '##re', '##den']",2,0.62
23908,23908,schreed,W,7,"['sch', '##ree', '##d']",2,0.57
23909,23909,schreef,W,7,"['sch', '##ree', '##f']",2,0.57
23910,23910,schreetje,W,9,"['sch', '##ree', '##t', '##je']",3,0.56
23911,23911,schreetjes,W,10,"['sch', '##ree', '##t', '##jes']",3,0.6
23912,23912,schreeuw,W,8,"['sch', '##ree', '##uw']",2,0.62
23913,23913,schreeuwde,W,10,"['sch', '##ree', '##uw', '##de']",3,0.6
23914,23914,schreeuwden,W,11,"['sch', '##ree', '##uw', '##den']",3,0.64
23915,23915,schreeuwen,W,10,"['sch', '##ree', '##uw', '##en']",3,0.6
23916,23916,schreeuwend,W,11,"['sch', '##ree', '##uw', '##en', '##d']",4,0.55
23917,23917,schreeuwt,W,9,"['sch', '##ree', '##uw', '##t']",3,0.56
23918,23918,schreeuwtje,W,11,"['sch', '##ree', '##uw', '##t', '##je']",4,0.55
23919,23919,schreeuwtjes,W,12,"['sch', '##ree', '##uw', '##t', '##jes']",4,0.58
23920,23920,schreide,W,8,"['sch', '##re', '##ide']",2,0.62
23921,23921,schreien,W,8,"['sch', '##re', '##ien']",2,0.62
23922,23922,schreiend,W,9,"['sch', '##re', '##ien', '##d']",3,0.56
23923,23923,schreven,W,8,"['sch', '##re', '##ven']",2,0.62
23924,23924,schrift,W,7,"['sch', '##r', '##i', '##ft']",3,0.43
23925,23925,schriften,W,9,"['sch', '##r', '##i', '##ft', '##en']",4,0.44
23926,23926,schrijf,W,7,"['sch', '##rij', '##f']",2,0.57
23927,23927,schrijfster,W,11,"['sch', '##rij', '##f', '##ster']",3,0.64
23928,23928,schrijfsters,W,12,"['sch', '##rij', '##f', '##ster', '##s']",4,0.58
23929,23929,schrijft,W,8,"['sch', '##rij', '##ft']",2,0.62
23930,23930,schrijlings,W,11,"['sch', '##rij', '##l', '##ings']",3,0.64
23931,23931,schrijn,W,7,"['sch', '##rij', '##n']",2,0.57
23932,23932,schrijnen,W,9,"['sch', '##rij', '##nen']",2,0.67
23933,23933,schrijntje,W,10,"['sch', '##rij', '##n', '##t', '##je']",4,0.5
23934,23934,schrijntjes,W,11,"['sch', '##rij', '##n', '##t', '##jes']",4,0.55
23935,23935,schrijven,W,9,"['sch', '##rij', '##ven']",2,0.67
23936,23936,schrijvend,W,10,"['sch', '##rij', '##ven', '##d']",3,0.6
23937,23937,schrijvens,W,10,"['sch', '##rij', '##ven', '##s']",3,0.6
23938,23938,schrijver,W,9,"['sch', '##rij', '##ver']",2,0.67
23939,23939,schrijvers,W,10,"['sch', '##rij', '##ver', '##s']",3,0.6
23940,23940,schrik,W,6,"['sch', '##r', '##ik']",2,0.5
23941,23941,schrikbeeld,W,11,"['sch', '##r', '##ik', '##beeld']",3,0.64
23942,23942,schrikken,W,9,"['sch', '##r', '##ik', '##ken']",3,0.56
23943,23943,schrikt,W,7,"['sch', '##r', '##ik', '##t']",3,0.43
23944,23944,schril,W,6,"['sch', '##r', '##il']",2,0.5
23945,23945,schrille,W,8,"['sch', '##r', '##il', '##le']",3,0.5
23946,23946,schroef,W,7,"['sch', '##ro', '##e', '##f']",3,0.43
23947,23947,schroefde,W,9,"['sch', '##ro', '##e', '##f', '##de']",4,0.44
23948,23948,schroefjes,W,10,"['sch', '##ro', '##e', '##f', '##jes']",4,0.5
23949,23949,schroeven,W,9,"['sch', '##ro', '##e', '##ven']",3,0.56
23950,23950,schrok,W,6,"['sch', '##ro', '##k']",2,0.5
23951,23951,schrokken,W,9,"['sch', '##ro', '##kken']",2,0.67
23952,23952,schroom,W,7,"['sch', '##ro', '##om']",2,0.57
23953,23953,schuchter,W,9,"['sch', '##ucht', '##er']",2,0.67
23954,23954,schud,W,5,"['sch', '##ud']",1,0.6
23955,23955,schudde,W,7,"['sch', '##ud', '##de']",2,0.57
23956,23956,schudden,W,8,"['sch', '##ud', '##den']",2,0.62
23957,23957,schuddend,W,9,"['sch', '##ud', '##den', '##d']",3,0.56
23958,23958,schudt,W,6,"['sch', '##ud', '##t']",2,0.5
23959,23959,schuif,W,6,"['sch', '##ui', '##f']",2,0.5
23960,23960,schuift,W,7,"['sch', '##ui', '##ft']",2,0.57
23961,23961,schuil,W,6,"['sch', '##ui', '##l']",2,0.5
23962,23962,schuilen,W,8,"['sch', '##ui', '##len']",2,0.62
23963,23963,schuilnaam,W,10,"['sch', '##ui', '##l', '##n', '##aam']",4,0.5
23964,23964,schuilplaats,W,12,"['sch', '##ui', '##l', '##pl', '##aat', '##s']",5,0.5
23965,23965,schuilt,W,7,"['sch', '##ui', '##l', '##t']",3,0.43
23966,23966,schuim,W,6,"['sch', '##uim']",1,0.67
23967,23967,schuin,W,6,"['sch', '##ui', '##n']",2,0.5
23968,23968,schuine,W,7,"['sch', '##ui', '##ne']",2,0.57
23969,23969,schuit,W,6,"['sch', '##uit']",1,0.67
23970,23970,schuiten,W,8,"['sch', '##uiten']",1,0.75
23971,23971,schuitje,W,8,"['sch', '##uit', '##je']",2,0.62
23972,23972,schuitjes,W,9,"['sch', '##uit', '##jes']",2,0.67
23973,23973,schuiven,W,8,"['sch', '##ui', '##ven']",2,0.62
23974,23974,schuivend,W,9,"['sch', '##ui', '##ven', '##d']",3,0.56
23975,23975,schuld,W,6,"['sch', '##ul', '##d']",2,0.5
23976,23976,schulden,W,8,"['sch', '##ul', '##den']",2,0.62
23977,23977,schuldig,W,8,"['sch', '##ul', '##dig']",2,0.62
23978,23978,schuldvraag,W,11,"['sch', '##ul', '##d', '##v', '##ra', '##ag']",5,0.45
23979,23979,schulp,W,6,"['sch', '##ul', '##p']",2,0.5
23980,23980,schulpen,W,8,"['sch', '##ul', '##pen']",2,0.62
23981,23981,schuren,W,7,"['sch', '##uren']",1,0.71
23982,23982,schurft,W,7,"['sch', '##ur', '##ft']",2,0.57
23983,23983,schurk,W,6,"['sch', '##ur', '##k']",2,0.5
23984,23984,schurken,W,8,"['sch', '##ur', '##ken']",2,0.62
23985,23985,schurkje,W,8,"['sch', '##ur', '##k', '##je']",3,0.5
23986,23986,schut,W,5,"['sch', '##ut']",1,0.6
23987,23987,schutten,W,8,"['sch', '##ut', '##ten']",2,0.62
23988,23988,schutter,W,8,"['sch', '##ut', '##ter']",2,0.62
23989,23989,schutters,W,9,"['sch', '##ut', '##ter', '##s']",3,0.56
23990,23990,schutting,W,9,"['sch', '##ut', '##t', '##ing']",3,0.56
23991,23991,schuur,W,6,"['sch', '##uur']",1,0.67
23992,23992,schuurde,W,8,"['sch', '##uur', '##de']",2,0.62
23993,23993,schuurtje,W,9,"['sch', '##uur', '##t', '##je']",3,0.56
23994,23994,schuurtjes,W,10,"['sch', '##uur', '##t', '##jes']",3,0.6
23995,23995,schuw,W,5,"['sch', '##uw']",1,0.6
23996,23996,schuwe,W,6,"['sch', '##uw', '##e']",2,0.5
23997,23997,scooter,W,7,"['s', '##c', '##oot', '##er']",3,0.43
23998,23998,scooters,W,8,"['s', '##c', '##oot', '##ers']",3,0.5
23999,23999,score,W,5,"['s', '##c', '##or', '##e']",3,0.2
24000,24000,scores,W,6,"['s', '##c', '##or', '##es']",3,0.33
24001,24001,scrabble,W,8,"['s', '##c', '##ra', '##b', '##bl', '##e']",5,0.25
24002,24002,script,W,6,"['s', '##c', '##r', '##ip', '##t']",4,0.17
24003,24003,scriptie,W,8,"['s', '##c', '##r', '##ip', '##t', '##ie']",5,0.25
24004,24004,scripties,W,9,"['s', '##c', '##r', '##ip', '##t', '##ies']",5,0.33
24005,24005,scripts,W,7,"['s', '##c', '##r', '##ip', '##t', '##s']",5,0.14
24006,24006,scrotum,W,7,"['s', '##c', '##ro', '##t', '##um']",4,0.29
24007,24007,sectie,W,6,"['se', '##ctie']",1,0.67
24008,24008,secties,W,7,"['se', '##ctie', '##s']",2,0.57
24009,24009,sector,W,6,"['se', '##ct', '##or']",2,0.5
24010,24010,sectors,W,7,"['se', '##ct', '##or', '##s']",3,0.43
24011,24011,secuur,W,6,"['se', '##c', '##uur']",2,0.5
24012,24012,sedert,W,6,"['se', '##der', '##t']",2,0.5
24013,24013,segment,W,7,"['se', '##g', '##men', '##t']",3,0.43
24014,24014,sein,W,4,"['se', '##in']",1,0.5
24015,24015,seinde,W,6,"['se', '##ind', '##e']",2,0.5
24016,24016,seinen,W,6,"['se', '##ine', '##n']",2,0.5
24017,24017,seinpaal,W,8,"['se', '##in', '##p', '##aal']",3,0.5
24018,24018,seintje,W,7,"['se', '##int', '##je']",2,0.57
24019,24019,seintjes,W,8,"['se', '##int', '##jes']",2,0.62
24020,24020,seizoen,W,7,"['se', '##iz', '##oen']",2,0.57
24021,24021,seks,W,4,"['se', '##k', '##s']",2,0.25
24022,24022,sekse,W,5,"['se', '##k', '##se']",2,0.4
24023,24023,seksen,W,6,"['se', '##k', '##sen']",2,0.5
24024,24024,sekte,W,5,"['se', '##kt', '##e']",2,0.4
24025,24025,sekten,W,6,"['se', '##kt', '##en']",2,0.5
24026,24026,sektes,W,6,"['se', '##kt', '##es']",2,0.5
24027,24027,selder,W,6,"['se', '##l', '##der']",2,0.5
24028,24028,selders,W,7,"['se', '##l', '##ders']",2,0.57
24029,24029,sen,W,3,"['se', '##n']",1,0.33
24030,24030,senaat,W,6,"['se', '##n', '##aat']",2,0.5
24031,24031,sens,W,4,"['se', '##n', '##s']",2,0.25
24032,24032,sensor,W,6,"['se', '##n', '##s', '##or']",3,0.33
24033,24033,sensors,W,7,"['se', '##n', '##s', '##or', '##s']",4,0.29
24034,24034,sepsis,W,6,"['se', '##p', '##s', '##is']",3,0.33
24035,24035,sera,W,4,"['se', '##ra']",1,0.5
24036,24036,sereen,W,6,"['se', '##ree', '##n']",2,0.5
24037,24037,sergeant,W,8,"['se', '##r', '##ge', '##ant']",3,0.5
24038,24038,sergeants,W,9,"['se', '##r', '##ge', '##ant', '##s']",4,0.44
24039,24039,serie,W,5,"['se', '##r', '##ie']",2,0.4
24040,24040,series,W,6,"['se', '##r', '##ies']",2,0.5
24041,24041,serpent,W,7,"['se', '##r', '##pen', '##t']",3,0.43
24042,24042,serre,W,5,"['se', '##r', '##re']",2,0.4
24043,24043,serres,W,6,"['se', '##r', '##re', '##s']",3,0.33
24044,24044,serum,W,5,"['se', '##ru', '##m']",2,0.4
24045,24045,serums,W,6,"['se', '##ru', '##m', '##s']",3,0.33
24046,24046,serveer,W,7,"['se', '##r', '##ve', '##er']",3,0.43
24047,24047,server,W,6,"['se', '##r', '##ver']",2,0.5
24048,24048,servers,W,7,"['se', '##r', '##ver', '##s']",3,0.43
24049,24049,servet,W,6,"['se', '##r', '##ve', '##t']",3,0.33
24050,24050,service,W,7,"['se', '##r', '##v', '##ic', '##e']",4,0.29
24051,24051,servies,W,7,"['se', '##r', '##v', '##ies']",3,0.43
24052,24052,sessie,W,6,"['se', '##ss', '##ie']",2,0.5
24053,24053,sessies,W,7,"['se', '##ss', '##ies']",2,0.57
24054,24054,set,W,3,"['se', '##t']",1,0.33
24055,24055,setje,W,5,"['se', '##t', '##je']",2,0.4
24056,24056,setjes,W,6,"['se', '##t', '##jes']",2,0.5
24057,24057,sets,W,4,"['se', '##t', '##s']",2,0.25
24058,24058,setting,W,7,"['se', '##t', '##t', '##ing']",3,0.43
24059,24059,sextant,W,7,"['se', '##x', '##t', '##ant']",3,0.43
24060,24060,sexy,W,4,"['se', '##x', '##y']",2,0.25
24061,24061,sfeer,W,5,"['s', '##f', '##eer']",2,0.4
24062,24062,sfeertje,W,8,"['s', '##f', '##eert', '##je']",3,0.5
24063,24063,sferen,W,6,"['s', '##f', '##eren']",2,0.5
24064,24064,sfinx,W,5,"['s', '##f', '##in', '##x']",3,0.2
24065,24065,sfinxen,W,7,"['s', '##f', '##in', '##x', '##en']",4,0.29
24066,24066,shag,W,4,"['s', '##h', '##ag']",2,0.25
24067,24067,shampoo,W,7,"['s', '##h', '##amp', '##oo']",3,0.43
24068,24068,shampoos,W,8,"['s', '##h', '##amp', '##oo', '##s']",4,0.38
24069,24069,sheriff,W,7,"['s', '##he', '##r', '##i', '##ff']",4,0.29
24070,24070,sheriffs,W,8,"['s', '##he', '##r', '##i', '##ff', '##s']",5,0.25
24071,24071,sherry,W,6,"['s', '##he', '##r', '##r', '##y']",4,0.17
24072,24072,shilling,W,8,"['s', '##h', '##il', '##l', '##ing']",4,0.38
24073,24073,shillings,W,9,"['s', '##h', '##il', '##l', '##ings']",4,0.44
24074,24074,shirt,W,5,"['s', '##h', '##ir', '##t']",3,0.2
24075,24075,shirtje,W,7,"['s', '##h', '##ir', '##t', '##je']",4,0.29
24076,24076,shirtjes,W,8,"['s', '##h', '##ir', '##t', '##jes']",4,0.38
24077,24077,shirts,W,6,"['s', '##h', '##ir', '##t', '##s']",4,0.17
24078,24078,shit,W,4,"['s', '##h', '##it']",2,0.25
24079,24079,shock,W,5,"['s', '##h', '##oc', '##k']",3,0.2
24080,24080,shocks,W,6,"['s', '##h', '##oc', '##k', '##s']",4,0.17
24081,24081,shop,W,4,"['s', '##h', '##op']",2,0.25
24082,24082,shops,W,5,"['s', '##h', '##op', '##s']",3,0.2
24083,24083,shorts,W,6,"['s', '##h', '##ort', '##s']",3,0.33
24084,24084,shot,W,4,"['s', '##h', '##ot']",2,0.25
24085,24085,shots,W,5,"['s', '##h', '##ot', '##s']",3,0.2
24086,24086,shovel,W,6,"['s', '##h', '##ov', '##el']",3,0.33
24087,24087,shovels,W,7,"['s', '##h', '##ov', '##els']",3,0.43
24088,24088,show,W,4,"['s', '##h', '##o', '##w']",3,0.0
24089,24089,shows,W,5,"['s', '##h', '##o', '##w', '##s']",4,0.0
24090,24090,si,W,2,"['s', '##i']",1,0.0
24091,24091,si's,W,4,"['s', '##i', ""'"", 's']",3,0.0
24092,24092,sic,W,3,"['s', '##ic']",1,0.33
24093,24093,sick,W,4,"['s', '##ic', '##k']",2,0.25
24094,24094,sieraad,W,7,"['s', '##ier', '##aad']",2,0.57
24095,24095,sierlijk,W,8,"['s', '##ier', '##lijk']",2,0.62
24096,24096,siërra,W,6,"['s', '##ië', '##r', '##ra']",3,0.33
24097,24097,siërra's,W,8,"['s', '##ië', '##r', '##ra', ""'"", 's']",5,0.25
24098,24098,siervis,W,7,"['s', '##ier', '##v', '##is']",3,0.43
24099,24099,sigaar,W,6,"['s', '##ig', '##aar']",2,0.5
24100,24100,signaal,W,7,"['s', '##ig', '##n', '##aal']",3,0.43
24101,24101,sikkel,W,6,"['s', '##ik', '##ke', '##l']",3,0.33
24102,24102,sikkels,W,7,"['s', '##ik', '##ke', '##l', '##s']",4,0.29
24103,24103,silo,W,4,"['s', '##il', '##o']",2,0.25
24104,24104,silo's,W,6,"['s', '##il', '##o', ""'"", 's']",4,0.17
24105,24105,simpel,W,6,"['s', '##im', '##p', '##el']",3,0.33
24106,24106,sinds,W,5,"['s', '##ind', '##s']",2,0.4
24107,24107,sindsdien,W,9,"['s', '##ind', '##s', '##d', '##ien']",4,0.44
24108,24108,singel,W,6,"['s', '##ing', '##el']",2,0.5
24109,24109,singels,W,7,"['s', '##ing', '##els']",2,0.57
24110,24110,sint,W,4,"['s', '##int']",1,0.5
24111,24111,sip,W,3,"['s', '##ip']",1,0.33
24112,24112,sire,W,4,"['s', '##ire']",1,0.5
24113,24113,siroop,W,6,"['s', '##ir', '##oop']",2,0.5
